Subject,Probe,Station,Url,Path,Pat_Path
NA18582,ERR031961,2,/vol1/ftp/phase3/data/NA18582/sequence_read/ERR031961_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18582/sequence_read/ERR031961_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18582
NA18582,ERR031961,2,/vol1/ftp/phase3/data/NA18582/sequence_read/ERR031961_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18582/sequence_read/ERR031961_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18582
NA18592,ERR031962,2,/vol1/ftp/phase3/data/NA18592/sequence_read/ERR031962_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18592/sequence_read/ERR031962_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18592
NA18592,ERR031962,2,/vol1/ftp/phase3/data/NA18592/sequence_read/ERR031962_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18592/sequence_read/ERR031962_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18592
NA18593,ERR034531,2,/vol1/ftp/phase3/data/NA18593/sequence_read/ERR034531_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18593/sequence_read/ERR034531_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18593
NA18593,ERR034531,2,/vol1/ftp/phase3/data/NA18593/sequence_read/ERR034531_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18593/sequence_read/ERR034531_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18593
NA18603,ERR031872,2,/vol1/ftp/phase3/data/NA18603/sequence_read/ERR031872_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18603/sequence_read/ERR031872_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18603
NA18603,ERR031872,2,/vol1/ftp/phase3/data/NA18603/sequence_read/ERR031872_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18603/sequence_read/ERR031872_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18603
NA18608,ERR031874,2,/vol1/ftp/phase3/data/NA18608/sequence_read/ERR031874_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18608/sequence_read/ERR031874_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18608
NA18608,ERR031874,2,/vol1/ftp/phase3/data/NA18608/sequence_read/ERR031874_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18608/sequence_read/ERR031874_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18608
NA18609,ERR031875,2,/vol1/ftp/phase3/data/NA18609/sequence_read/ERR031875_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18609/sequence_read/ERR031875_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18609
NA18609,ERR031875,2,/vol1/ftp/phase3/data/NA18609/sequence_read/ERR031875_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18609/sequence_read/ERR031875_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18609
NA18611,ERR031876,2,/vol1/ftp/phase3/data/NA18611/sequence_read/ERR031876_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18611/sequence_read/ERR031876_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18611
NA18611,ERR031876,2,/vol1/ftp/phase3/data/NA18611/sequence_read/ERR031876_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18611/sequence_read/ERR031876_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18611
NA18612,ERR034593,2,/vol1/ftp/phase3/data/NA18612/sequence_read/ERR034593_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18612/sequence_read/ERR034593_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18612
NA18612,ERR034593,2,/vol1/ftp/phase3/data/NA18612/sequence_read/ERR034593_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18612/sequence_read/ERR034593_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18612
NA18620,ERR031877,2,/vol1/ftp/phase3/data/NA18620/sequence_read/ERR031877_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18620/sequence_read/ERR031877_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18620
NA18620,ERR031877,2,/vol1/ftp/phase3/data/NA18620/sequence_read/ERR031877_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18620/sequence_read/ERR031877_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18620
NA18621,ERR034595,2,/vol1/ftp/phase3/data/NA18621/sequence_read/ERR034595_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18621/sequence_read/ERR034595_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18621
NA18621,ERR034595,2,/vol1/ftp/phase3/data/NA18621/sequence_read/ERR034595_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18621/sequence_read/ERR034595_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18621
NA18622,ERR032027,2,/vol1/ftp/phase3/data/NA18622/sequence_read/ERR032027_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622/sequence_read/ERR032027_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622
NA18622,ERR032027,2,/vol1/ftp/phase3/data/NA18622/sequence_read/ERR032027_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622/sequence_read/ERR032027_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622
NA18622,ERR032028,2,/vol1/ftp/phase3/data/NA18622/sequence_read/ERR032028_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622/sequence_read/ERR032028_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622
NA18622,ERR032028,2,/vol1/ftp/phase3/data/NA18622/sequence_read/ERR032028_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622/sequence_read/ERR032028_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18622
NA18623,ERR032008,2,/vol1/ftp/phase3/data/NA18623/sequence_read/ERR032008_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18623/sequence_read/ERR032008_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18623
NA18623,ERR032008,2,/vol1/ftp/phase3/data/NA18623/sequence_read/ERR032008_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18623/sequence_read/ERR032008_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18623
NA18624,ERR031928,2,/vol1/ftp/phase3/data/NA18624/sequence_read/ERR031928_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18624/sequence_read/ERR031928_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18624
NA18624,ERR031928,2,/vol1/ftp/phase3/data/NA18624/sequence_read/ERR031928_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18624/sequence_read/ERR031928_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18624
NA18632,ERR031929,2,/vol1/ftp/phase3/data/NA18632/sequence_read/ERR031929_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18632/sequence_read/ERR031929_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18632
NA18632,ERR031929,2,/vol1/ftp/phase3/data/NA18632/sequence_read/ERR031929_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18632/sequence_read/ERR031929_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18632
NA18633,ERR031878,2,/vol1/ftp/phase3/data/NA18633/sequence_read/ERR031878_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18633/sequence_read/ERR031878_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18633
NA18633,ERR031878,2,/vol1/ftp/phase3/data/NA18633/sequence_read/ERR031878_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18633/sequence_read/ERR031878_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18633
NA18635,ERR031879,2,/vol1/ftp/phase3/data/NA18635/sequence_read/ERR031879_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18635/sequence_read/ERR031879_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18635
NA18635,ERR031879,2,/vol1/ftp/phase3/data/NA18635/sequence_read/ERR031879_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18635/sequence_read/ERR031879_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18635
NA18636,ERR031930,2,/vol1/ftp/phase3/data/NA18636/sequence_read/ERR031930_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18636/sequence_read/ERR031930_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18636
NA18636,ERR031930,2,/vol1/ftp/phase3/data/NA18636/sequence_read/ERR031930_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18636/sequence_read/ERR031930_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18636
NA18637,ERR031931,2,/vol1/ftp/phase3/data/NA18637/sequence_read/ERR031931_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18637/sequence_read/ERR031931_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18637
NA18637,ERR031931,2,/vol1/ftp/phase3/data/NA18637/sequence_read/ERR031931_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18637/sequence_read/ERR031931_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18637
NA18853,SRR100011,2,/vol1/ftp/phase3/data/NA18853/sequence_read/SRR100011_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18853/sequence_read/SRR100011_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18853
NA18853,SRR100011,2,/vol1/ftp/phase3/data/NA18853/sequence_read/SRR100011_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18853/sequence_read/SRR100011_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18853
NA18856,SRR098533,2,/vol1/ftp/phase3/data/NA18856/sequence_read/SRR098533_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18856/sequence_read/SRR098533_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18856
NA18856,SRR098533,2,/vol1/ftp/phase3/data/NA18856/sequence_read/SRR098533_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18856/sequence_read/SRR098533_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18856
NA18858,ERR034553,2,/vol1/ftp/phase3/data/NA18858/sequence_read/ERR034553_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18858/sequence_read/ERR034553_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18858
NA18858,ERR034553,2,/vol1/ftp/phase3/data/NA18858/sequence_read/ERR034553_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18858/sequence_read/ERR034553_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18858
NA18861,ERR034554,2,/vol1/ftp/phase3/data/NA18861/sequence_read/ERR034554_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18861/sequence_read/ERR034554_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18861
NA18861,ERR034554,2,/vol1/ftp/phase3/data/NA18861/sequence_read/ERR034554_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18861/sequence_read/ERR034554_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18861
NA18870,SRR100031,2,/vol1/ftp/phase3/data/NA18870/sequence_read/SRR100031_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18870/sequence_read/SRR100031_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18870
NA18870,SRR100031,2,/vol1/ftp/phase3/data/NA18870/sequence_read/SRR100031_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18870/sequence_read/SRR100031_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18870
NA18871,SRR100029,2,/vol1/ftp/phase3/data/NA18871/sequence_read/SRR100029_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18871/sequence_read/SRR100029_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18871
NA18871,SRR100029,2,/vol1/ftp/phase3/data/NA18871/sequence_read/SRR100029_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18871/sequence_read/SRR100029_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18871
NA18912,SRR111960,2,/vol1/ftp/phase3/data/NA18912/sequence_read/SRR111960_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18912/sequence_read/SRR111960_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18912
NA18912,SRR111960,2,/vol1/ftp/phase3/data/NA18912/sequence_read/SRR111960_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18912/sequence_read/SRR111960_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18912
NA18940,ERR034596,2,/vol1/ftp/phase3/data/NA18940/sequence_read/ERR034596_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18940/sequence_read/ERR034596_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18940
NA18940,ERR034596,2,/vol1/ftp/phase3/data/NA18940/sequence_read/ERR034596_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18940/sequence_read/ERR034596_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18940
NA18942,ERR034597,2,/vol1/ftp/phase3/data/NA18942/sequence_read/ERR034597_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18942/sequence_read/ERR034597_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18942
NA18942,ERR034597,2,/vol1/ftp/phase3/data/NA18942/sequence_read/ERR034597_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18942/sequence_read/ERR034597_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18942
NA18943,ERR034598,2,/vol1/ftp/phase3/data/NA18943/sequence_read/ERR034598_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18943/sequence_read/ERR034598_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18943
NA18943,ERR034598,2,/vol1/ftp/phase3/data/NA18943/sequence_read/ERR034598_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18943/sequence_read/ERR034598_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18943
NA18944,ERR034599,2,/vol1/ftp/phase3/data/NA18944/sequence_read/ERR034599_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18944/sequence_read/ERR034599_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18944
NA18944,ERR034599,2,/vol1/ftp/phase3/data/NA18944/sequence_read/ERR034599_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18944/sequence_read/ERR034599_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18944
NA18947,ERR034601,2,/vol1/ftp/phase3/data/NA18947/sequence_read/ERR034601_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18947/sequence_read/ERR034601_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18947
NA18947,ERR034601,2,/vol1/ftp/phase3/data/NA18947/sequence_read/ERR034601_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18947/sequence_read/ERR034601_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18947
NA18948,ERR034602,2,/vol1/ftp/phase3/data/NA18948/sequence_read/ERR034602_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18948/sequence_read/ERR034602_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18948
NA18948,ERR034602,2,/vol1/ftp/phase3/data/NA18948/sequence_read/ERR034602_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18948/sequence_read/ERR034602_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18948
NA18949,ERR034603,2,/vol1/ftp/phase3/data/NA18949/sequence_read/ERR034603_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18949/sequence_read/ERR034603_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18949
NA18949,ERR034603,2,/vol1/ftp/phase3/data/NA18949/sequence_read/ERR034603_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18949/sequence_read/ERR034603_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18949
NA18951,ERR034604,2,/vol1/ftp/phase3/data/NA18951/sequence_read/ERR034604_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18951/sequence_read/ERR034604_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18951
NA18951,ERR034604,2,/vol1/ftp/phase3/data/NA18951/sequence_read/ERR034604_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18951/sequence_read/ERR034604_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18951
NA18952,ERR034605,2,/vol1/ftp/phase3/data/NA18952/sequence_read/ERR034605_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18952/sequence_read/ERR034605_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18952
NA18952,ERR034605,2,/vol1/ftp/phase3/data/NA18952/sequence_read/ERR034605_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18952/sequence_read/ERR034605_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18952
NA18953,SRR099546,2,/vol1/ftp/phase3/data/NA18953/sequence_read/SRR099546_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18953/sequence_read/SRR099546_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18953
NA18953,SRR099546,2,/vol1/ftp/phase3/data/NA18953/sequence_read/SRR099546_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18953/sequence_read/SRR099546_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18953
NA18959,SRR099545,2,/vol1/ftp/phase3/data/NA18959/sequence_read/SRR099545_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18959/sequence_read/SRR099545_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18959
NA18959,SRR099545,2,/vol1/ftp/phase3/data/NA18959/sequence_read/SRR099545_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18959/sequence_read/SRR099545_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18959
NA18960,SRR099533,2,/vol1/ftp/phase3/data/NA18960/sequence_read/SRR099533_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18960/sequence_read/SRR099533_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18960
NA18960,SRR099533,2,/vol1/ftp/phase3/data/NA18960/sequence_read/SRR099533_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18960/sequence_read/SRR099533_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18960
NA18961,SRR099544,2,/vol1/ftp/phase3/data/NA18961/sequence_read/SRR099544_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18961/sequence_read/SRR099544_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18961
NA18961,SRR099544,2,/vol1/ftp/phase3/data/NA18961/sequence_read/SRR099544_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18961/sequence_read/SRR099544_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18961
NA18966,SRR071175,2,/vol1/ftp/phase3/data/NA18966/sequence_read/SRR071175_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18966/sequence_read/SRR071175_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18966
NA18966,SRR071175,2,/vol1/ftp/phase3/data/NA18966/sequence_read/SRR071175_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18966/sequence_read/SRR071175_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18966
NA18967,SRR071192,2,/vol1/ftp/phase3/data/NA18967/sequence_read/SRR071192_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967/sequence_read/SRR071192_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967
NA18967,SRR071192,2,/vol1/ftp/phase3/data/NA18967/sequence_read/SRR071192_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967/sequence_read/SRR071192_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967
NA18967,SRR071196,2,/vol1/ftp/phase3/data/NA18967/sequence_read/SRR071196_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967/sequence_read/SRR071196_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967
NA18967,SRR071196,2,/vol1/ftp/phase3/data/NA18967/sequence_read/SRR071196_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967/sequence_read/SRR071196_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18967
NA18968,SRR077480,2,/vol1/ftp/phase3/data/NA18968/sequence_read/SRR077480_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968/sequence_read/SRR077480_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968
NA18968,SRR077480,2,/vol1/ftp/phase3/data/NA18968/sequence_read/SRR077480_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968/sequence_read/SRR077480_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968
NA18968,SRR081231,2,/vol1/ftp/phase3/data/NA18968/sequence_read/SRR081231_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968/sequence_read/SRR081231_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968
NA18968,SRR081231,2,/vol1/ftp/phase3/data/NA18968/sequence_read/SRR081231_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968/sequence_read/SRR081231_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18968
NA18969,SRR081266,2,/vol1/ftp/phase3/data/NA18969/sequence_read/SRR081266_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969/sequence_read/SRR081266_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969
NA18969,SRR081266,2,/vol1/ftp/phase3/data/NA18969/sequence_read/SRR081266_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969/sequence_read/SRR081266_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969
NA18969,SRR081273,2,/vol1/ftp/phase3/data/NA18969/sequence_read/SRR081273_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969/sequence_read/SRR081273_1.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969
NA18969,SRR081273,2,/vol1/ftp/phase3/data/NA18969/sequence_read/SRR081273_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969/sequence_read/SRR081273_2.filt.fastq.gz,/mnt/vdb/showcases/nf-core/data_preperation/data/station_2/NA18969
